JUNE IN JANUARY,RXMAS,117,117
LAST CHRISTMAS ,RXMAS,118,119
THE LAST MONTH OF THE YEAR (WHAT MONTH WAS JESUS BORN IN?),RXMAS,120,121
LET IT SNOW! LET IT SNOW!  LET IT SNOW!,RXMAS,122,122
LET'S HAVE AN OLD FASHIONED CHRISTMAS,RXMAS,123,123
LITTLE SAINT NICK ,RXMAS,124,125
LOST IN THE STARS,RXMAS,126,127
MARCH OF THE TOYS ,RXMAS,128,129
A MARSHMALLOW WORLD ,RXMAS,130,130
MELE KALIKIMAKA ,RXMAS,131,131
MERRY CHRISTMAS BABY ,RXMAS,132,133
MERRY CHRISTMAS DARLING ,RXMAS,134,135
THE MERRY CHRISTMAS POLKA ,RXMAS,136,136
MERRY MERRY CHRISTMAS BABY ,RXMAS,138,139
A MERRY MERRY CHRISTMAS TO YOU,RXMAS,140,141
MISTER SANTA ,RXMAS,142,143
MISTLETOE AND HOLLY ,RXMAS,137,137
THE MOST WONDERFUL DAY OF THE YEAR ,RXMAS,144,145
THE MOST WONDERFUL TIME OF THE YEAR ,RXMAS,146,147
MY FAVORITE THINGS ,RXMAS,148,148
MY ONLY WISH THIS YEAR,RXMAS,150,151
THE NIGHT BEFORE CHRISTMAS SONG,RXMAS,152,153
NOEL! NOEL,RXMAS,149,149
NUTTIN' FOR CHRISTMAS ,RXMAS,154,155
O CHRISTMAS TREE,RXMAS,156,156
O COME ALL YE FAITHFUL (ADESTE FIDELES),RXMAS,157,157
O COME O COME IMMANUEL,RXMAS,158,158
O HOLY NIGHT ,RXMAS,160,161
O LITTLE TOWN OF BETHLEHEM,RXMAS,159,159
OLD TOY TRAINS,RXMAS,162,163
PARADE OF THE WOODEN SOLDIERS,RXMAS,164,165
PRETTY PAPER,RXMAS,166,167
ROCKIN' AROUND THE CHRISTMAS TREE,RXMAS,168,168
RUDOLPH THE RED-NOSED REINDEER,RXMAS,169,169
SANTA BABY,RXMAS,170,171
SANTA BRING MY BABY BACK (TO ME) ,RXMAS,172,172
SANTA CLAUS IS COMIN' TO TOWN,RXMAS,174,175
SHAKE ME I RATTLE (SQUEEZE ME I CRY),RXMAS,173,173
SILENT NIGHT ,RXMAS,176,176
SILVER AND GOLD ,RXMAS,177,177
SILVER BELLS ,RXMAS,178,178
SING WE NOW OF CHRISTMAS,RXMAS,179,179
SNOWFALL ,RXMAS,180,180
SOMEDAY AT CHRISTMAS,RXMAS,182,183
SOMEWHERE IN MY MEMORY,RXMAS,181,181
THE STAR CAROL,RXMAS,184,184
STILL STILL STILL,RXMAS,185,185
SUZY SNOWFLAKE ,RXMAS,186,186
TENNESSEE CHRISTMAS,RXMAS,188,188
THAT CHRISTMAS FEELING,RXMAS,187,187
THIS CHRISTMAS ,RXMAS,190,191
THIS ONE'S FOR THE CHILDREN,RXMAS,192,193
TOYLAND ,RXMAS,194,194
'TWAS THE NIGHT BEFORE CHRISTMAS,RXMAS,196,197
THE TWELVE DAYS OF CHRISTMAS,RXMAS,198,199
UP ON THE HOUSETOP,RXMAS,195,195
WE NEED A LITTLE CHRISTMAS ,RXMAS,200,201
WE THREE KINGS OF ORIENT ARE,RXMAS,202,202
WE WISH YOU A MERRY CHRISTMAS,RXMAS,203,203
WHAT A MERRY CHRISTMAS THIS COULD BE ,RXMAS,204,205
WHAT ARE YOU DOING NEW YEAR'S EVE?,RXMAS,206,206
WHAT CHILD IS THIS? ,RXMAS,207,207
WHEN SANTA CLAUS GETS YOUR LETTER ,RXMAS,208,208
WHILE SHEPHERDS WATCHED THEIR FLOCKS ,RXMAS,209,209
THE WHITE WORLD OF WINTER ,RXMAS,210,210
WONDERFUL CHRISTMASTIME,RXMAS,212,213
THE WONDERFUL WORLD OF CHRISTMAS,RXMAS,211,211
YOU MAKE IT FEEL LIKE CHRISTMAS,RXMAS,214,215
YOU'RE ALL I WANT FOR CHRISTMAS,RXMAS,216,216
